IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,29.59,,,28.02,,34.13,29.59 [28.02 – 34.13],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,29.83,,,26.68,,33.34,29.83 [26.68 – 33.34],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PER,Peru,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,30.46,,,24.48,,40.81,30.46 [24.48 – 40.81],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,30.47,,,23.01,,40.14,30.47 [23.01 – 40.14],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,30.66,,,24.77,,37.79,30.66 [24.77 – 37.79],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,30.79,,,19.25,,51.22,30.79 [19.25 – 51.22],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,31.85,,,22.2,,50.09,31.85 [22.2 – 50.09],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,33.15,,,28.58,,39.01,33.15 [28.58 – 39.01],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,33.2,,,28.64,,38.9,33.2 [28.64 – 38.9],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,33.27,,,23.59,,51.75,33.27 [23.59 – 51.75],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,33.84,,,24.47,,51.88,33.84 [24.47 – 51.88],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,34.45,,,33.06,,42.21,34.45 [33.06 – 42.21],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,34.75,,,22.17,,57.85,34.75 [22.17 – 57.85],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,34.86,,,19.99,,76.11,34.86 [19.99 – 76.11],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,35.18,,,23.11,,60.4,35.18 [23.11 – 60.4],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,36.81,,,19.95,,66.35,36.81 [19.95 – 66.35],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,37.02,,,18.5,,69.32,37.02 [18.5 – 69.32],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TUR,Turkey,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,37.21,,,33.53,,43.14,37.21 [33.53 – 43.14],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,37.43,,,32.18,,50.76,37.43 [32.18 – 50.76],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,37.57,,,34.16,,47.44,37.57 [34.16 – 47.44],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,AGO,Angola,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,38.29,,,22.61,,67.74,38.29 [22.61 – 67.74],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,38.34,,,19.83,,83.71,38.34 [19.83 – 83.71],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,38.89,,,29.3,,52.96,38.89 [29.3 – 52.96],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,39,,,25.09,,63.25,39 [25.09 – 63.25],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,39.7,,,19.84,,69.41,39.7 [19.84 – 69.41],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,40.81,,,23.59,,70.16,40.81 [23.59 – 70.16],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,41.46,,,24.62,,78.11,41.46 [24.62 – 78.11],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BEN,Benin,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,42.17,,,29.78,,72.44,42.17 [29.78 – 72.44],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,42.5,,,29.53,,70.72,42.5 [29.53 – 70.72],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,42.75,,,30.67,,61.18,42.75 [30.67 – 61.18],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,42.79,,,31.51,,57.67,42.79 [31.51 – 57.67],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COG,Congo,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,42.88,,,25.79,,78.44,42.88 [25.79 – 78.44],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,43.27,,,24.4,,82.03,43.27 [24.4 – 82.03],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,43.69,,,32.93,,67.29,43.69 [32.93 – 67.29],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,43.8,,,27.75,,77.74,43.8 [27.75 – 77.74],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,44.47,,,24.87,,82.69,44.47 [24.87 – 82.69],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,44.87,,,33.67,,60.44,44.87 [33.67 – 60.44],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,TGO,Togo,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,45.48,,,31.75,,73.5,45.48 [31.75 – 73.5],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,45.76,,,45.86,,50.03,45.76 [45.86 – 50.03],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,49.23,,,32.11,,87.85,49.23 [32.11 – 87.85],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,5.73,,,5.6,,6.28,5.73 [5.6 – 6.28],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,5.75,,,5.42,,6.08,5.75 [5.42 – 6.08],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,5.81,,,5.53,,7.11,5.81 [5.53 – 7.11],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,52.28,,,31.35,,90.87,52.28 [31.35 – 90.87],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,53.32,,,29.88,,99.82,53.32 [29.88 – 99.82],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,54.28,,,29.84,,95.3,54.28 [29.84 – 95.3],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,54.43,,,28.6,,97.17,54.43 [28.6 – 97.17],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,54.5,,,37.42,,86.41,54.5 [37.42 – 86.41],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,55.14,,,31.15,,93.7,55.14 [31.15 – 93.7],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,55.42,,,42.91,,79.18,55.42 [42.91 – 79.18],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,55.96,,,31.32,,106.4,55.96 [31.32 – 106.4],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,57.65,,,33.86,,97.85,57.65 [33.86 – 97.85],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,57.74,,,31.85,,96.64,57.74 [31.85 – 96.64],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,58.76,,,46.89,,77.04,58.76 [46.89 – 77.04],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,59.78,,,37.3,,93.76,59.78 [37.3 – 93.76],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,6.41,,,5.85,,7.26,6.41 [5.85 – 7.26],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,6.41,,,6.19,,6.61,6.41 [6.19 – 6.61],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,6.65,,,6.2,,7.52,6.65 [6.2 – 7.52],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,6.82,,,6.34,,7.26,6.82 [6.34 – 7.26],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,60.11,,,49.34,,79.21,60.11 [49.34 – 79.21],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,61.73,,,46.33,,114.2,61.73 [46.33 – 114.2],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,62.2,,,36.01,,110.3,62.2 [36.01 – 110.3],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,62.59,,,55.53,,77.2,62.59 [55.53 – 77.2],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,62.79,,,53.88,,74.26,62.79 [53.88 – 74.26],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,63.21,,,52.3,,82.02,63.21 [52.3 – 82.02],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MLI,Mali,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,63.64,,,35.33,,122.9,63.64 [35.33 – 122.9],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,TCD,Chad,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,64.27,,,39.6,,137.1,64.27 [39.6 – 137.1],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,65.42,,,48.18,,107.9,65.42 [48.18 – 107.9],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,68.76,,,74.18,,88.96,68.76 [74.18 – 88.96],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,7.14,,,6.29,,8.68,7.14 [6.29 – 8.68],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,USA,United States of America,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,7.43,,,7.35,,7.58,7.43 [7.35 – 7.58],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,7.51,,,6.07,,9.45,7.51 [6.07 – 9.45],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,7.69,,,7.47,,8.07,7.69 [7.47 – 8.07],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,72.31,,,52.78,,102.9,72.31 [52.78 – 102.9],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,74.13,,,43.37,,135.5,74.13 [43.37 – 135.5],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,8.01,,,7.51,,8.72,8.01 [7.51 – 8.72],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,8.19,,,4.57,,14.05,8.19 [4.57 – 14.05],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,8.5,,,4.48,,17.46,8.5 [4.48 – 17.46],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AND,Andorra,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,8.71,,,8.05,,10.32,8.71 [8.05 – 10.32],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,8.79,,,4.93,,15.95,8.79 [4.93 – 15.95],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,8.87,,,4.75,,14.48,8.87 [4.75 – 14.48],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,80.8,,,68.02,,106.2,80.8 [68.02 – 106.2],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,81.57,,,63.07,,108.3,81.57 [63.07 – 108.3],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,9.2,,,9.17,,9.56,9.2 [9.17 – 9.56],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,9.34,,,4.88,,16.37,9.34 [4.88 – 16.37],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,9.73,,,7.38,,12.55,9.73 [7.38 – 12.55],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,9.8,,,8.02,,13.59,9.8 [8.02 – 13.59],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,9.85,,,9.04,,11.11,9.85 [9.04 – 11.11],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,9.95,,,8.47,,13.13,9.95 [8.47 – 13.13],,,EN,2021-05-07T04:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NER,Niger,Year,2016,true,Residence Area Type,Total,TOTL,,,,,,,,,,93.18,,,57.75,,211.9,93.18 [57.75 – 211.9],,,EN,2021-05-07T04:00:00.000Z
